year,project_name,team,discovery_source,candidate_url,candidate_type,match_basis,source_record,resolution_status,notes
2022,インフラ構造物の工事/業務/点検結果などの情報を3D管理するアプリケーション,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2022-finalist) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=988414118) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=606757580)
2022,浸水想定区域における道路維持管理計画の策定支援,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2022-finalist) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=988414118) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=606757580)
2022,PLATEAU YOKOHAMA タンジブルインタフェース,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2022-finalist) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=988414118) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=606757580)
2022,規制緩和によるドローン到達可能エリアシミュレーションマップ,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2022-finalist) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=988414118) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=606757580)
2022,商店街イベント応援プロジェクトと店舗オープンデータの活用,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2022-finalist) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=988414118) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=606757580)
2022,ハザードマップゲーム（遊ぶハザードマップ）,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2022-finalist) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=988414118) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=606757580)
2022,耳で聞く水害ハザードマップ,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2022-finalist) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=988414118) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=606757580)
2022,看護学生がつくるバリアフリーの3Dタウン,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2022-finalist) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=988414118) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=606757580)
2022,ねこにげ～ペットと避難できる避難所マップ～,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2022-finalist) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=988414118) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=606757580)
2022,鯉のテーマパーク「鯉っちゃう？」,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2022-finalist) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=988414118) | official finalist sheet: public sheet has no 作品URL column (https://docs.google.com/spreadsheets/d/1zPBJ2mUkFuIbnCl2qQqgY6zTwNbYm_ycYSMTWGoj7Fs/edit#gid=606757580)
2021,ＡＥＤシートとＡＥＤ設置場所のオープンデータ化,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,https://kumano-sp.kiiminpo.jp/aed/,officially listed project URL,normalized exact project name,,candidate_found,
2021,由来のわかる地名カルタ「言の場」,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,https://kotono.ba/,officially listed project URL,normalized exact project name,,candidate_found,
2021,未来を創る教育DX,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2021-finalist) | official finalist sheet: public sheet parsed; 18 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing)
2021,龍野高校周辺の内水氾濫ハザードマップ,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,http://www.azeta.jp/kadaikenkyuu_2021/index.html,officially listed project URL,normalized exact project name,,candidate_found,
2021,地域交通・観光活性化を目的とした謎解きゲームアプリ「船内脱出ゲーム なぞなぞクジラと不思議な船」,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,https://nazokujira.sakura.ne.jp/,officially listed project URL,normalized exact project name,,candidate_found,
2021,佐賀水歴史マップ,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,https://winter.ai.is.saga-u.ac.jp/water-map/,officially listed project URL,normalized exact project name,,candidate_found,
2021,Sake Analyzer,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,https://sake-analyzer-udc.herokuapp.com/,officially listed project URL,normalized exact project name,,candidate_found,
2021,室蘭時層写真プロジェクト,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,https://openphoto.app/c/cfmuroran,officially listed project URL,normalized exact project name,,candidate_found,
2021,シビックテック井戸端キャスト,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,https://anchor.fm/civictechcast,officially listed project URL,normalized exact project name,,candidate_found,
2021,カーネル密度推定を利用した愛知県・犯罪ヒートマップ,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,https://mukai-lab.info/application/CrimeHeatmap,officially listed project URL,normalized exact project name,,candidate_found,
2021,GakutoBeat,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,https://www.dropbox.com/sh/mgo4i67pyrdp3it/AAC-hGuwrzNib06MSiSe6JVsa?dl=0,officially listed project URL,normalized exact project name,,candidate_found,
2021,新潟市道路網-POIグラフデータ,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,https://github.com/ggszk/niigata-gis-graph,github repository,normalized exact project name,,candidate_found,
2021,インターネット不要！どこでもオフライン地図サーバ,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,https://github.com/furuhashilab/URBAN-DATA-CHALLENGE,github repository,normalized exact project name,,candidate_found,
2021,定年退職後のセカンドライフ適正診断ツール「人生これから診断」はたらく・学ぶ・たのしむ さいたま市編の開発,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2021-finalist) | official finalist sheet: public sheet parsed; 18 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing)
2021,バスあと何分ミニサイネージ,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2021-finalist) | official finalist sheet: public sheet parsed; 18 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing)
2021,Arakawa Digital Twin Online -荒川３Ｄ河川管内図 河川管理情報プラットフォームの構築-,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,https://www.ktr.mlit.go.jp/arage/arage01048.html,officially listed project URL,normalized exact project name,,candidate_found,
2021,高山市におけるAIカメラを活用したデータ収集と地域での活用に向けて,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,https://mdg-web.main.jp/takayama/#/main,officially listed project URL,normalized exact project name,,ambiguous_candidates,
2021,高山市におけるAIカメラを活用したデータ収集と地域での活用に向けて,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,https://share.streamlit.io/kyasby/viz_takayama/main/app.py,officially listed project URL,normalized exact project name,,ambiguous_candidates,
2021,位置情報ベースのタスク管理ツール LOBSTA で防災施設の点検・報告作業をデジタル化,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,https://udc2021.lobsta.io/,officially listed project URL,normalized exact project name,,ambiguous_candidates,source URL field mentions login-required operation; no authentication attempted
2021,位置情報ベースのタスク管理ツール LOBSTA で防災施設の点検・報告作業をデジタル化,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,https://nodered.georepublic.net,officially listed project URL,normalized exact project name,,ambiguous_candidates,source URL field mentions login-required operation; no authentication attempted
2021,Urban Pulse – pg_scheduleserv によるスマートシティ向けスケジュールエンジン,,https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing,https://demo.udc.pgrouting.org/,officially listed project URL,normalized exact project name,,candidate_found,
2021,伝統産業ｘＩＴで美濃焼の地域ブランディングを推進する活動,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2021-finalist) | official finalist sheet: public sheet parsed; 18 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing)
2021,道路名別高速道路路線データ,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2021-finalist) | official finalist sheet: public sheet parsed; 18 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing)
2021,防災道の駅オープンデータ,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2021-finalist) | official finalist sheet: public sheet parsed; 18 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing)
2021,“間抜け”定期を使って！会おう！マップ,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2021-finalist) | official finalist sheet: public sheet parsed; 18 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing)
2021,被災状況早期検知システム,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2021-finalist) | official finalist sheet: public sheet parsed; 18 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing)
2020,ガタリコ,,https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing,https://apps.apple.com/jp/app/%E3%82%AC%E3%82%BF%E3%83%AA%E3%82%B3/id1538308049,officially listed project URL,normalized exact project name,,candidate_found,
2020,#すそのんエール飯ドライブスルー弁当市場 在庫お知らせサービス,,https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing,https://susononyell.glideapp.io/,officially listed project URL,normalized exact project name,,candidate_found,
2020,ミュージカルとデータでまちの魅力発信！「川崎シビックプライド」,,https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing,https://www.youtube.com/watch?v=ygp_a6HFgsc,officially listed project URL,normalized exact project name,,candidate_found,
2020,東広島テイクアウトマップアプリ,,https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing,https://durh4.glideapp.io/,officially listed project URL,normalized exact project name,,candidate_found,
2020,空き地活用戦略本部,,https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing,https://public-plus.jp/cn2/pg71.html,officially listed project URL,normalized exact project name,,candidate_found,
2020,迷わず乗れるもん,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2020-finalist) | official finalist sheet: public sheet parsed; 16 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing)
2020,防災INSIGHT,,https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing,https://linkevery2s.github.io/bsinsight/index.html,officially listed project URL,normalized exact project name,,candidate_found,
2020,自転車とローカル線のつながり,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2020-finalist) | official finalist sheet: public sheet parsed; 16 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing)
2020,食べてみりん,,https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing,https://tabetemi.jp/,officially listed project URL,normalized exact project name,,candidate_found,
2020,"みんなの名前オープンにします。IPAmj, LibreOffice, and…",,https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing,https://extensions.libreoffice.org/en/extensions/show/1077,officially listed project URL,normalized exact project name,,candidate_found,
2020,富山県公認新型コロナウイルス感染症対策サイト,,https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing,https://stopcovid19-toyama.netlify.app/,officially listed project URL,normalized exact project name,,candidate_found,
2020,CivicTech俯瞰図鑑,,https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing,https://github.com/siramatu/brigade-visualizer,github repository,normalized exact project name,,candidate_found,
2020,静岡県 富士山南東部/伊豆東部 点群3DTilesデータ,,https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing,https://www.gkan.jp/udc2020/index.html,officially listed project URL,normalized exact project name,,candidate_found,
2020,senQyouプロジェクト,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2020-finalist) | official finalist sheet: public sheet parsed; 16 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing)
2020,QGISを用いた地域課題の見える化,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2020-finalist) | official finalist sheet: public sheet parsed; 16 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing)
2020,道路の三次元点群データ配信基盤,,https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing,https://tengun.z11.web.core.windows.net/#18/35.17474/138.90789,officially listed project URL,normalized exact project name,,candidate_found,
2020,釣りドコ,,https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing,https://turidoco.com/,officially listed project URL,normalized exact project name,,candidate_found,
2020,「子どもとお出かけ情報サイトいこーよ」で地域の魅力再発見,,https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing,https://iko-yo.net/,officially listed project URL,normalized exact project name,,candidate_found,
2020,マルチプラットフォーム対応の応急危険度判定支援ツール,,https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing,https://www.arcgis.com/sharing/rest/content/items/ab16c3cccf624264a4bcdbc2e82f1244/data,officially listed project URL,normalized exact project name,,candidate_found,
2020,触れる暑熱環境シミュレーション,,https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing,https://youtu.be/jlzhE9k9RA8,officially listed project URL,normalized exact project name,,candidate_found,
2020,PETS×LINE Botで遊んじゃおう！学んじゃおう！,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2020-finalist) | official finalist sheet: public sheet parsed; 16 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing)
2020,1ｍメッシュ標高データの可視化～龍野高校グラウンドを例に～,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2020-finalist) | official finalist sheet: public sheet parsed; 16 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing)
2020,Kidsプログラミングで、初めてのオープンデータ活用,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2020-finalist) | official finalist sheet: public sheet parsed; 16 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing)
2020,課題解決の課題解決,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2020-finalist) | official finalist sheet: public sheet parsed; 16 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing)
2020,岐阜県版新型コロナウイルス対策サイト,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2020-finalist) | official finalist sheet: public sheet parsed; 16 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing)
2020,『アーバンデータチャレンジ2021』の応募件数を２倍にするためのアイデア,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2020-finalist) | official finalist sheet: public sheet parsed; 16 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing)
2020,江東5区の最寄り避難施設データ,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2020-finalist) | official finalist sheet: public sheet parsed; 16 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing)
2020,OwnTwin,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2020-finalist) | official finalist sheet: public sheet parsed; 16 non-empty project URL cells (https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing)
2019,船内脱出ゲーム〜船長からの挑戦状〜,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2019-finalyst) | official finalist sheet status=401 (https://docs.google.com/spreadsheets/d/1tI6X9uXutsDSdaTs5flwQK3VKQg3a4hyx-sU-IiKJJ0/edit#gid=1120126937)
2019,プライバシに配慮した人流センサシステムの開発,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2019-finalyst) | official finalist sheet status=401 (https://docs.google.com/spreadsheets/d/1tI6X9uXutsDSdaTs5flwQK3VKQg3a4hyx-sU-IiKJJ0/edit#gid=1120126937)
2019,「まびケア」のその後：「まちケア」と防災に役立つデータセット公開,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2019-finalyst) | official finalist sheet status=401 (https://docs.google.com/spreadsheets/d/1tI6X9uXutsDSdaTs5flwQK3VKQg3a4hyx-sU-IiKJJ0/edit#gid=1120126937)
2019,小城藩日記プロジェクト,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2019-finalyst) | official finalist sheet status=401 (https://docs.google.com/spreadsheets/d/1tI6X9uXutsDSdaTs5flwQK3VKQg3a4hyx-sU-IiKJJ0/edit#gid=1120126937)
2019,意義あり！,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2019-finalyst) | official finalist sheet status=401 (https://docs.google.com/spreadsheets/d/1tI6X9uXutsDSdaTs5flwQK3VKQg3a4hyx-sU-IiKJJ0/edit#gid=1120126937)
2019,かぜおけ！,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2019-finalyst) | official finalist sheet status=401 (https://docs.google.com/spreadsheets/d/1tI6X9uXutsDSdaTs5flwQK3VKQg3a4hyx-sU-IiKJJ0/edit#gid=1120126937)
2019,洋ナシ画像のオープンデータ化～外観検査⾃動化を⽬指して～,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2019-finalyst) | official finalist sheet status=401 (https://docs.google.com/spreadsheets/d/1tI6X9uXutsDSdaTs5flwQK3VKQg3a4hyx-sU-IiKJJ0/edit#gid=1120126937)
2019,写真オープンデータ公開に向けて,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2019-finalyst) | official finalist sheet status=401 (https://docs.google.com/spreadsheets/d/1tI6X9uXutsDSdaTs5flwQK3VKQg3a4hyx-sU-IiKJJ0/edit#gid=1120126937)
2019,Kingyo AI Navi （ LINE 版）,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2019-finalyst) | official finalist sheet status=401 (https://docs.google.com/spreadsheets/d/1tI6X9uXutsDSdaTs5flwQK3VKQg3a4hyx-sU-IiKJJ0/edit#gid=1120126937)
2019,いきいきの輪,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2019-finalyst) | official finalist sheet status=401 (https://docs.google.com/spreadsheets/d/1tI6X9uXutsDSdaTs5flwQK3VKQg3a4hyx-sU-IiKJJ0/edit#gid=1120126937)
2018,トータル金魚ナビゲーション「Kingyo AI Navi」,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2018-finalyst) | official finalist sheet status=401 (http://bit.ly/udc2018-finalist)
2018,グッバイ野良猫、ハロー地域猫,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2018-finalyst) | official finalist sheet status=401 (http://bit.ly/udc2018-finalist)
2018,バスストップ～乗り降りお知らせアプリ～,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2018-finalyst) | official finalist sheet status=401 (http://bit.ly/udc2018-finalist)
2018,これからの「まびケア」に向けた避難所周辺施設情報,,,,,,,not_found,no candidate URL matched the project name; official first-round results: official first-round page parsed; 0 project-URL candidates (https://urbandata-challenge.jp/news/2018-finalyst) | official finalist sheet status=401 (http://bit.ly/udc2018-finalist)
