year,award,category,project_name,team,source_url,primary_url,github_url,url_status,http_status,page_title_now,evidence_snippet,wayback_first,wayback_last,wayback_count,github_last_commit,checked_at,cause_of_death,cause_resolved,notes
2023,GBFS特別賞,,エンサイクルペディア,,https://urbandata-challenge.jp/news/udc2023prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=道路・交通; type=アプリケーション; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2023,GTFS賞最優秀賞,,Bus TimeTable by Edge Runtime,,https://urbandata-challenge.jp/news/udc2023prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=道路・交通; type=アプリケーション; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2023,GTFS賞優秀賞,,安芸高田市に人を集めたい！,,https://urbandata-challenge.jp/news/udc2023prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=産業・観光; type=データ; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2023,GTFS賞優秀賞,,地方公共交通の運用の効率測定を自動化するMaaS DXサービス,,https://urbandata-challenge.jp/news/udc2023prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=道路・交通; type=アプリケーション; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2023,BODIK奨励賞,,日本全国WiFi探しの旅,,https://urbandata-challenge.jp/news/udc2023prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=産業・観光; type=アプリケーション; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2023,BODIK奨励賞,,どこでも使えるWEBスタンプラリー,,https://urbandata-challenge.jp/news/udc2023prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=産業・観光; type=アプリケーション; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2023,BODIK奨励賞,,熊本県文化財一覧 地図検索,,https://urbandata-challenge.jp/news/udc2023prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=産業・観光; type=データ; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2023,BODIK奨励賞,,マイ議会 ―地方議会のオープンデータ体験プラットフォーム―,,https://urbandata-challenge.jp/news/udc2023prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=教育・政治; type=アクティビティ; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2023,BODIK奨励賞,,玉名市文化財を地図上検索,,https://urbandata-challenge.jp/news/udc2023prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=生活・文化・地域アーカイブ; type=データ; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2023,BODIK奨励賞,,地図で見る熊本市校区別世帯数,,https://urbandata-challenge.jp/news/udc2023prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=教育・政治; type=データ; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2023,BODIK奨励賞,,オープンデータ検索・取組状況可視化アプリ,,https://urbandata-challenge.jp/news/udc2023prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=まちづくり・都市計画; type=データ; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2022,金賞,一般部門,岐阜ロゲ,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=住宅・土地・公園・公共施設; type=アクティビティ; no explicit public URL or GitHub URL on official source page
2022,銀賞,一般部門,橋梁流失リスクのオープンデータから始める気候変動適応ワークショップ「X-Bridge」,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=防犯・防災; type=アクティビティ; no explicit public URL or GitHub URL on official source page
2022,銀賞,一般部門,iPhoneで作るバリアフリーマップ,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=道路・交通; type=データ; no explicit public URL or GitHub URL on official source page
2022,銀賞,一般部門,メタ巡検ーメタバース上で行う新しいフィールドワークの提案ー,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=生活・文化・地域アーカイブ; type=アプリケーション; no explicit public URL or GitHub URL on official source page
2022,銅賞,一般部門,関数創発コミュニティ『かんすうや』,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=教育・政治; type=アプリケーション; no explicit public URL or GitHub URL on official source page
2022,銅賞,一般部門,鬼死骸村絵図デジタルマップ,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=生活・文化・地域アーカイブ; type=アクティビティ; no explicit public URL or GitHub URL on official source page
2022,銅賞,一般部門,防災アプリ「SHS災害.info」の開発,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=防犯・防災; type=アプリケーション; no explicit public URL or GitHub URL on official source page
2022,銅賞,一般部門,自治会活動のデジタル化～自治会をハックしよう～,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=生活・文化・地域アーカイブ; type=アクティビティ; no explicit public URL or GitHub URL on official source page
2022,銅賞,一般部門,激アツ！昆虫マップ,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=住宅・土地・公園・公共施設; type=アプリケーション; no explicit public URL or GitHub URL on official source page
2022,銅賞,一般部門,ランダムな言葉でめぐる謎解き公園探索,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=住宅・土地・公園・公共施設; type=アプリケーション; no explicit public URL or GitHub URL on official source page
2022,銅賞,一般部門,インタラクティブなデジタルサイネージ Act-is,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=産業・観光; type=アイデア; no explicit public URL or GitHub URL on official source page
2022,銅賞,一般部門,座標とれ～る,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=住宅・土地・公園・公共施設; type=データ; no explicit public URL or GitHub URL on official source page
2022,銅賞,一般部門,Linked Data API Navi,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=住宅・土地・公園・公共施設; type=アプリケーション; no explicit public URL or GitHub URL on official source page
2022,銅賞,一般部門,子ども達とふるさとへの愛着を育てる「くさつお宝マップ」,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=住宅・土地・公園・公共施設; type=アクティビティ; no explicit public URL or GitHub URL on official source page
2022,銅賞,一般部門,豊山町における介護予防を目的としたデータの収集・活用,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=医療・健康; type=アクティビティ; no explicit public URL or GitHub URL on official source page
2022,最優秀賞,ビジネス・プロフェッショナル部門,観光DX推進2022 in 飛騨高山,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=産業・観光; type=アクティビティ; no explicit public URL or GitHub URL on official source page
2022,優秀賞,ビジネス・プロフェッショナル部門,みんなが使える、パッとわかる オープンデータ活用プラットフォーム Class Studio,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=住宅・土地・公園・公共施設; type=アプリケーション; no explicit public URL or GitHub URL on official source page
2022,優秀賞,ビジネス・プロフェッショナル部門,インフラ構造物の工事/業務/点検結果などの情報を3D管理するアプリケーション,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=道路・交通; type=アプリケーション; no explicit public URL or GitHub URL on official source page
2022,優秀賞,ビジネス・プロフェッショナル部門,浸水想定区域における道路維持管理計画の策定支援,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=道路・交通; type=アプリケーション; no explicit public URL or GitHub URL on official source page
2022,優秀賞,ビジネス・プロフェッショナル部門,PLATEAU YOKOHAMA タンジブルインタフェース,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=まちづくり・都市計画; type=アプリケーション; no explicit public URL or GitHub URL on official source page
2022,学生奨励賞,一般部門,規制緩和によるドローン到達可能エリアシミュレーションマップ,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=道路・交通; type=アイデア; no explicit public URL or GitHub URL on official source page
2022,学生奨励賞,一般部門,商店街イベント応援プロジェクトと店舗オープンデータの活用,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=まちづくり・都市計画; type=アイデア; no explicit public URL or GitHub URL on official source page
2022,国土交通データチャレンジ特別賞,一般部門,ハザードマップゲーム（遊ぶハザードマップ）,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=防犯・防災; type=アイデア; no explicit public URL or GitHub URL on official source page
2022,国土交通データチャレンジ特別賞,ビジネス・プロフェッショナル部門,インフラ構造物の工事/業務/点検結果などの情報を3D管理するアプリケーション,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=道路・交通; type=アプリケーション; no explicit public URL or GitHub URL on official source page
2022,国土交通データチャレンジ特別賞,ビジネス・プロフェッショナル部門,浸水想定区域における道路維持管理計画の策定支援,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=道路・交通; type=アプリケーション; no explicit public URL or GitHub URL on official source page
2022,土木学会インフラデータチャレンジ賞,一般部門,耳で聞く水害ハザードマップ,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=防犯・防災; type=アプリケーション; no explicit public URL or GitHub URL on official source page
2022,土木学会インフラデータチャレンジ賞,一般部門,橋梁流失リスクのオープンデータから始める気候変動適応ワークショップ「X-Bridge」,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=防犯・防災; type=アクティビティ; no explicit public URL or GitHub URL on official source page
2022,土木学会インフラデータチャレンジ賞,一般部門,看護学生がつくるバリアフリーの3Dタウン,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=医療・健康; type=アクティビティ; no explicit public URL or GitHub URL on official source page
2022,金賞,一般部門,自治会活動のデジタル化～自治会をハックしよう～,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=生活・文化・地域アーカイブ; type=アクティビティ; no explicit public URL or GitHub URL on official source page
2022,銀賞,一般部門,ねこにげ～ペットと避難できる避難所マップ～,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=住宅・土地・公園・公共施設; type=アクティビティ; no explicit public URL or GitHub URL on official source page
2022,銅賞,一般部門,鯉のテーマパーク「鯉っちゃう？」,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=生活・文化・地域アーカイブ; type=アプリケーション; no explicit public URL or GitHub URL on official source page
2022,国立国会図書館特別賞,一般部門,関数創発コミュニティ『かんすうや』,,https://urbandata-challenge.jp/news/udc2022prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=教育・政治; type=アイデア; no explicit public URL or GitHub URL on official source page
2021,金賞,,ＡＥＤシートとＡＥＤ設置場所のオープンデータ化,,https://urbandata-challenge.jp/news/udc2021prize,https://kumano-sp.kiiminpo.jp/aed/,,reachable_unrelated,200,AEDシート設置場所｜熊野高校Kumanoサポーターズリーダー,,2022-09-29,2025-03-17,6,,2026-08-31T11:15:13.670974+00:00,,,"theme=生活・文化・地域アーカイブ; type=アイデア; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing; robots.txt returned 404; no rules found; 200 page did not match project name; robots.txt returned 404; no rules found; CDX filters=mimetype:text/html,collapse=digest"
2021,銀賞,,由来のわかる地名カルタ「言の場」,,https://urbandata-challenge.jp/news/udc2021prize,https://kotono.ba/,,unknown,406,406 — Not Acceptable,,2021-08-17,2026-04-21,26,,2026-08-31T11:15:13.670974+00:00,,,"theme=生活・文化・地域アーカイブ; type=アプリケーション; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing; robots.txt read; robots.txt returned 404; no rules found; CDX filters=mimetype:text/html,collapse=digest"
2021,銀賞,,未来を創る教育DX,,https://urbandata-challenge.jp/news/udc2021prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=教育・政治; type=アイデア; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2021,銀賞,,龍野高校周辺の内水氾濫ハザードマップ,,https://urbandata-challenge.jp/news/udc2021prize,http://www.azeta.jp/kadaikenkyuu_2021/index.html,,reachable_related,200,内水氾濫ハザードマップ,,2022-05-16,2024-08-14,2,,2026-08-31T11:15:13.670974+00:00,,,"theme=防犯・防災; type=アクティビティ; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing; robots.txt returned 404; no rules found; project-name relatedness found in title/body; robots.txt returned 404; no rules found; CDX filters=mimetype:text/html,collapse=digest"
2021,銅賞,,地域交通・観光活性化を目的とした謎解きゲームアプリ「船内脱出ゲーム なぞなぞクジラと不思議な船」,,https://urbandata-challenge.jp/news/udc2021prize,https://nazokujira.sakura.ne.jp/,,unknown,,,,,,0,,2026-08-31T11:15:13.670974+00:00,,,"theme=産業・観光; type=アプリケーション; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing; robots.txt error=ConnectionError; request skipped conservatively; robots.txt returned 404; no rules found; CDX filters=mimetype:text/html,collapse=digest"
2021,銅賞,,佐賀水歴史マップ,,https://urbandata-challenge.jp/news/udc2021prize,https://winter.ai.is.saga-u.ac.jp/water-map/,,unknown,,,,2024-08-11,2024-08-11,1,,2026-08-31T11:15:13.670974+00:00,,,"theme=生活・文化・地域アーカイブ; type=アイデア; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing; robots.txt error=ConnectTimeout; request skipped conservatively; robots.txt returned 404; no rules found; CDX filters=mimetype:text/html,collapse=digest"
2021,銅賞,,Sake Analyzer,,https://urbandata-challenge.jp/news/udc2021prize,https://sake-analyzer-udc.herokuapp.com/,,unreachable,404,No such app,,2022-03-14,2022-03-14,1,,2026-08-31T11:15:13.670974+00:00,,,"theme=産業・観光; type=アプリケーション; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing; robots.txt returned 404; no rules found; robots.txt returned 404; no rules found; CDX filters=mimetype:text/html,collapse=digest"
2021,銅賞,,室蘭時層写真プロジェクト,,https://urbandata-challenge.jp/news/udc2021prize,https://openphoto.app/c/cfmuroran,,reachable_related,200,室蘭時層写真プロジェクト | OpenPhoto,,2022-03-26,2026-02-10,13,,2026-08-31T11:15:13.670974+00:00,,,"theme=生活・文化・地域アーカイブ; type=アクティビティ; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing; robots.txt returned 404; no rules found; project-name relatedness found in title/body; robots.txt returned 404; no rules found; CDX filters=mimetype:text/html,collapse=digest"
2021,銅賞,,シビックテック井戸端キャスト,,https://urbandata-challenge.jp/news/udc2021prize,https://anchor.fm/civictechcast,,redirected_domain,200,シビックテック井戸端キャスト • A podcast on Spotify for Creators,,,,0,,2026-08-31T11:15:13.670974+00:00,,,"theme=生活・文化・地域アーカイブ; type=アクティビティ; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing; robots.txt read; redirected to different domain: creators.spotify.com; robots.txt returned 404; no rules found; CDX filters=mimetype:text/html,collapse=digest"
2021,銅賞,,カーネル密度推定を利用した愛知県・犯罪ヒートマップ,,https://urbandata-challenge.jp/news/udc2021prize,https://mukai-lab.info/application/CrimeHeatmap,,reachable_related,200,CodePen - Leaflet Template,,2022-07-06,2022-07-06,1,,2026-08-31T11:15:13.670974+00:00,,,"theme=防犯・防災; type=アプリケーション; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing; robots.txt read; project-name relatedness found in title/body; robots.txt returned 404; no rules found; CDX filters=mimetype:text/html,collapse=digest"
2021,銅賞,,GakutoBeat,,https://urbandata-challenge.jp/news/udc2021prize,https://www.dropbox.com/sh/mgo4i67pyrdp3it/AAC-hGuwrzNib06MSiSe6JVsa?dl=0,,unknown,,,,,,,,2026-08-31T11:15:13.670974+00:00,,,theme=医療・健康; type=アプリケーション; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing; blocked by robots.txt; robots.txt returned 404; no rules found; CDX parse error=JSONDecodeError
2021,銅賞,,新潟市道路網-POIグラフデータ,,https://urbandata-challenge.jp/news/udc2021prize,,https://github.com/ggszk/niigata-gis-graph,reachable_related,200,GitHub - ggszk/niigata-gis-graph: Create graph data from Niigata-GIS data · GitHub,,,,0,2025-04-13T06:28:40Z,2026-08-31T11:15:13.670974+00:00,,,"theme=道路・交通; type=データ; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing; survival check used github_url because primary_url is absent; robots.txt read; project-name relatedness found in title/body; robots.txt returned 404; no rules found; CDX filters=mimetype:text/html,collapse=digest; robots.txt returned 404; no rules found; GitHub REST API"
2021,銅賞,,インターネット不要！どこでもオフライン地図サーバ,,https://urbandata-challenge.jp/news/udc2021prize,,https://github.com/furuhashilab/URBAN-DATA-CHALLENGE,reachable_related,200,GitHub - furuhashilab/URBAN-DATA-CHALLENGE: 2021_URBAN DATA CHALLENGE 作品提出用リポジトリ · GitHub,,,,0,2022-05-22T09:04:37Z,2026-08-31T11:15:13.670974+00:00,,,"theme=防犯・防災; type=アプリケーション; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing; survival check used github_url because primary_url is absent; robots.txt read; project-name relatedness found in title/body; robots.txt returned 404; no rules found; CDX filters=mimetype:text/html,collapse=digest; robots.txt returned 404; no rules found; GitHub REST API"
2021,銅賞,,定年退職後のセカンドライフ適正診断ツール「人生これから診断」はたらく・学ぶ・たのしむ さいたま市編の開発,,https://urbandata-challenge.jp/news/udc2021prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=生活・文化・地域アーカイブ; type=アクティビティ; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2021,銅賞,,バスあと何分ミニサイネージ,,https://urbandata-challenge.jp/news/udc2021prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=道路・交通; type=アプリケーション; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2021,最優秀賞,ビジネス・プロフェッショナル部門,Arakawa Digital Twin Online -荒川３Ｄ河川管内図 河川管理情報プラットフォームの構築-,,https://urbandata-challenge.jp/news/udc2021prize,https://www.ktr.mlit.go.jp/arage/arage01048.html,,reachable_related,200,荒川デジタル河川管内図（下流域）更新状況 | 荒川下流河川事務所 | 国土交通省 関東地方整備局,,2021-07-05,2026-01-30,12,,2026-08-31T11:15:13.670974+00:00,,,"theme=河川・港湾・上下水道; type=アプリケーション; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing; robots.txt returned 404; no rules found; project-name relatedness found in title/body; robots.txt returned 404; no rules found; CDX filters=mimetype:text/html,collapse=digest"
2021,優秀賞,ビジネス・プロフェッショナル部門,高山市におけるAIカメラを活用したデータ収集と地域での活用に向けて,,https://urbandata-challenge.jp/news/udc2021prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=産業・観光; type=アクティビティ; no explicit public URL or GitHub URL on official source page
2021,優秀賞,ビジネス・プロフェッショナル部門,位置情報ベースのタスク管理ツール LOBSTA で防災施設の点検・報告作業をデジタル化,,https://urbandata-challenge.jp/news/udc2021prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=防犯・防災; type=アプリケーション; no explicit public URL or GitHub URL on official source page
2021,優秀賞,ビジネス・プロフェッショナル部門,Urban Pulse – pg_scheduleserv によるスマートシティ向けスケジュールエンジン,,https://urbandata-challenge.jp/news/udc2021prize,https://demo.udc.pgrouting.org/,,unknown,,,,,,0,,2026-08-31T11:15:13.670974+00:00,,,"theme=道路・交通; type=アプリケーション; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing; robots.txt error=ConnectionError; request skipped conservatively; robots.txt returned 404; no rules found; CDX filters=mimetype:text/html,collapse=digest"
2021,優秀賞,ビジネス・プロフェッショナル部門,伝統産業ｘＩＴで美濃焼の地域ブランディングを推進する活動,,https://urbandata-challenge.jp/news/udc2021prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=産業・観光; type=アクティビティ; no explicit public URL or GitHub URL on official source page
2021,金賞,,バスあと何分ミニサイネージ,,https://urbandata-challenge.jp/news/udc2021prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=道路・交通; type=アプリケーション; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2021,銀賞,,室蘭時層写真プロジェクト,,https://urbandata-challenge.jp/news/udc2021prize,https://openphoto.app/c/cfmuroran,,reachable_related,200,室蘭時層写真プロジェクト | OpenPhoto,,2022-03-26,2026-02-10,13,,2026-08-31T11:15:13.670974+00:00,,,"theme=生活・文化・地域アーカイブ; type=アクティビティ; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1hSYKFHLhibWWVv_ccyErgAc3gsAoTPbTIbPAMjmouP8/edit?usp=sharing; robots.txt returned 404; no rules found; project-name relatedness found in title/body; robots.txt returned 404; no rules found; CDX filters=mimetype:text/html,collapse=digest"
2021,特別賞,,道路名別高速道路路線データ,,https://urbandata-challenge.jp/news/udc2021prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=道路・交通; type=データ; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2021,特別賞,,防災道の駅オープンデータ,,https://urbandata-challenge.jp/news/udc2021prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=防犯・防災; type=データ; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2021,特別賞,,“間抜け”定期を使って！会おう！マップ,,https://urbandata-challenge.jp/news/udc2021prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=道路・交通; type=アイデア; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2021,特別賞,,被災状況早期検知システム,,https://urbandata-challenge.jp/news/udc2021prize,,,unknown,,,,,,,,2026-08-31T09:59:15.805381+00:00,,,theme=防犯・防災; type=アプリケーション; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page
2020,金賞,,ガタリコ,,https://urbandata-challenge.jp/news/udc2020prize,https://apps.apple.com/jp/app/%E3%82%AC%E3%82%BF%E3%83%AA%E3%82%B3/id1538308049,,unreachable,404,,,2022-06-25,2024-05-13,2,,2026-08-31T11:15:13.670974+00:00,,,"theme=生活・文化・地域アーカイブ; type=アプリケーション; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing; robots.txt read; robots.txt returned 404; no rules found; CDX filters=mimetype:text/html,collapse=digest"
2020,銀賞,,#すそのんエール飯ドライブスルー弁当市場 在庫お知らせサービス,,https://urbandata-challenge.jp/news/udc2020prize,https://susononyell.glideapp.io/,,unreachable,404,,,2021-09-27,2025-04-19,4,,2026-08-31T11:15:13.670974+00:00,,,"theme=産業・観光; type=アクティビティ; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing; robots.txt read; robots.txt returned 404; no rules found; CDX filters=mimetype:text/html,collapse=digest"
2020,銀賞,,ミュージカルとデータでまちの魅力発信！「川崎シビックプライド」,,https://urbandata-challenge.jp/news/udc2020prize,https://www.youtube.com/watch?v=ygp_a6HFgsc,,reachable_related,200,川崎シビックプライド（川崎市プロモーションミュージックビデオ）シビックパワーバトル2020全国大会最優秀賞受賞作品 - YouTube,,2020-10-22,2025-06-07,15,,2026-08-31T11:15:13.670974+00:00,,,"theme=産業・観光; type=アクティビティ; official award page has no 部門 value for this award row; no explicit public URL or GitHub URL on official source page; URL explored from https://docs.google.com/spreadsheets/d/1lc56B5xNghkz82AzxBv_19iARWowPgISZwT3fekKzVw/edit?usp=sharing; robots.txt read; project-name relatedness found in title/body; robots.txt returned 404; no rules found; CDX filters=mimetype:text/html,collapse=digest; 2026-09-23: stored title was UTF-8 mis-decoded as MacRoman; title restored losslessly and status re-evaluated with the same rule (no re-fetch)"
